職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
資訊人員,台日古河銅箔股份有限公司,雲林縣斗六市,"月薪33,700~40,000元",//www.104.com.tw/job/7i0vv?jobsource=jolist_a_relevance,"1.個人電腦及資訊設備維護。
2.區域網路及網際網路管理與維護。
3.使用者帳號及電子郵件帳號管理。
4.話務、廣播、視訊、門禁、監視系統等弱電設備管理及維護。
5.防火牆管理。
6.配合資訊政策執行相關工作。
",大學、碩士,不拘,[],"任用資格：
大學畢業者無需工作經驗；
專科畢業者，應具有3年以上相關工作經驗。

專業知識及技能：
1. 程式設計
2. 資料庫基本概論
3. 技術文件閱讀
4. Internet資訊搜集
5. 計算機概論
6. MS Office 軟體應用
7. VS C#.Net 2015版本以上程式設計
8. 熟悉會計帳務作業者尤佳
9. 熟悉MVC或其它Restful API者尤佳


"
資料工程師  Data Developer,ViewSonic Corporation_優派國際股份有限公司,新北市中和區,待遇面議,//www.104.com.tw/job/6vjg7?jobsource=jolist_a_relevance,"Job Description 

• Working with a multicultural team on Global Big Data analysis.
• Utilize statistical techniques to interpret data, analyze results, and provide insights from multiple data sources.
• Identify patterns and trends in global-scale data sets in both education and digital whiteboarding industries.
• Work alongside teams to design and implement data visualization for both internal and external audiences.
• Work with the developers’ team to define new data collection and analysis processes.
• Uphold data integrity, consistency, availability, and creditability.
",大學、碩士,不拘,"['Python', 'R', 'PL/SQL', 'AWS']","• English CV for application.
• Systematic thinking with strong business sense. Passionate about digging business insight from Big data
• Degrees in Computer Science, Engineering, Statistics, or related field.
• 3+ years of working experience as a Data Analyst / Business analyst / Data Engineer.
• Strong verbal and written communication skills in English.
• Proficient in one of the following programming languages: Python or R.
• Familiar with BI Reporting tools such as Power BI(preferable), Tableau, or any other tools.
• Knowledge SQL/NoSQL databases.
• Prior experience with writing DAXs, data modeling, and data visualizations.
• Prior experience with AWS Redshift, Athena, Glue, and EMR is a plus.
• Prior experience with Azure Application Insight, Storage Accounts, Synapse Analytics, and HDInsight is a plus.

"
文書處理人員(需有營造業內業文書經驗),宥盛營造有限公司,嘉義縣中埔鄉,"月薪30,000~50,000元",//www.104.com.tw/job/6mxrs?jobsource=jolist_a_relevance,"1.需有""營造業""內業文書處理經驗
2.公文收發
3.日報表填寫
4.工程決算書圖
5.請款作業流程",高中以上,土木工程相關,"['Excel', 'PowerPoint', 'Word']",需具土木工程相關工作經驗，熟電腦操作
專案文書人員(台北內湖檢驗部),瑩諮科技股份有限公司,台北市內湖區,"月薪29,000~35,000元",//www.104.com.tw/job/726wq?jobsource=jolist_a_relevance,"1. 安排案件執行時間，案件文書整理。
2. 協助各部門案件執行問題追蹤及解決。
3. 需與客戶電話聯繫工作內容。
",專科、大學、碩士,工程學科類、農林漁牧學科類、自然科學學科類,"['Excel', 'Word']",需具土木工程相關工作經驗，熟電腦操作
SQL資料庫管理,長延興業股份有限公司,台中市南區,"論件計酬5,000元以上",//www.104.com.tw/job/7nu5n?jobsource=jolist_a_relevance,"1.運用SQL程式撰寫Access/Excel 資料庫連結ERP系統
2.建立SQL 查詢程式及報表",不拘,不拘,"['Access', 'MS SQL', 'ParaDox', 'PL/SQL', '鼎新']",需具土木工程相關工作經驗，熟電腦操作
【資訊中心】資訊工程師,泓記精密股份有限公司,台中市南屯區,"月薪32,000~50,000元",//www.104.com.tw/job/6xn4n?jobsource=jolist_a_relevance,"1.網路管理 (Cisco Switch設定、Fortigate設定、Wifi設定、MPLS專線、網路佈線)
2.主機管理 (VMware、Windows  Server、Linux、Citrix)
3.儲存設備管理 (NetApp)
4.電話系統管理 (Cisco Voice Gateway、Cisco IP Phone)
5.資訊設備維修 (電腦、印表機、Thin Client)",專科、大學、碩士,資訊工程相關、其他數學及電算機科學相關、資訊管理相關,[],具PC、網管、機房管理三年以上經驗。
【總管理處/資訊系統部】MIS儲備主管,勤億蛋品科技股份有限公司,桃園市桃園區,待遇面議,//www.104.com.tw/job/5d7wp?jobsource=jolist_a_relevance,"1.有導入倉儲系統者優先洽談。
2.協助例行維護、維運監控、效能調校、系統建置、安全性管理，以創建最佳資料庫架構。
3.負責資料庫備份及還原作業，並完成每季重點資料庫災害還原演練。
4.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源...等等。
5.負責異常事件監控及反應、問題分析與歸類，以建立問題知識庫監控資料庫效能，並適時針對相關參數及SQL進行調校。
6.有導入相關系統經驗者佳。
7.熟悉文中或鼎新系統ERP/NHR，資料庫管理規劃之操作維護。
8.弱電系統-電話、監視器、門禁相關系統經驗者佳。
9.具有MIS資訊管理維護經驗達3年以上。
10.主管交辦事項。",大學、碩士,資訊工程相關,"['Android', 'Windows Server 2012', 'Windows 10', 'Vmware']",具PC、網管、機房管理三年以上經驗。
無人機應用開發後端工程師(新竹),極現科技股份有限公司,新竹縣竹北市,"月薪45,000~80,000元",//www.104.com.tw/job/6xy2f?jobsource=jolist_a_relevance,"1.影像AI識別技術開發：開發產品所需之演算法，進行所需模型訓練
2.Machine Learning 技術開發：精進強化現有機器學習技術或架構
3.地端或雲端伺服器架設：依照需求來規劃、架設及安裝地端或雲端伺服器與服務
3.業務推廣協助：根據專案或業務需求，建置相關服務、文件

給求職者的建議：
1.具影像演算發開發經驗者佳
2.具Amazon, Azure or GCP上執行雲運算經驗者佳

***優先面試經濟部DIGI+Talent跨域數位人才加速躍昇計畫之結訓研習生",大學以上,資訊工程相關、其他數學及電算機科學相關、航太工程相關,"['Github', 'Java', 'Python']","> 團隊合作意識強，且要能獨立工作
> 具責任感
> 表現優良者有機會參與公司配股"
大數據工程師,德聚仁和地產開發有限公司,新北市蘆洲區,"月薪40,000元以上",//www.104.com.tw/job/7brnt?jobsource=jolist_a_relevance,"【職務說明】
1.大數據應用平台開發，建構以客戶為中心的數據平(中)台。
2.開發數據處理流程 Data Pipeline、ETL及數據(模型)流程自動化，發展自動化數據處理流程。
3.數據/模型服務 API 開發。
4.數據/模型專案程式的自動化及監控設計。
5.數據平台/產品開發、維護。
6.數據處理流程開發、Pipeline 維護管理、進行CI/CD 優化開發/部署流程。",大學以上,資訊工程相關、其他數學及電算機科學相關、航太工程相關,[],"1.3年以上獨立的軟體(專案/產品)規劃與開發經驗或2年以上 前/後端程式開發經驗
2.熟悉1種以上的程式語言(python為佳)
加分條件：
1. 3年以上數據資料採集與處理分析經驗
2. 善於需求探討與開發規劃
3. 數據資料採集與處理分析經驗
4. 數據可視化工具能力(Tableau / Qlikview / PoweBI 等)
5 .ML/DL應用 與資料模型建立經驗
6. 數據分析與應用競賽經驗 (如kaggle等)
7. 雲服務設定、建置或維運開發經驗(GCP / Azure / AWS)"
資訊助理(嘉義),藝凡數位科技有限公司,嘉義市,"月薪25,250~36,000元",//www.104.com.tw/job/7lvbj?jobsource=jolist_a_relevance,"管理與維護公司的系統架構、網路架構、防毒措施等。

1.負責整體網路架構之維護管理與監控、流量控制、安全規劃及問題協調追蹤與排除
2.維護公司網路和資料，並進行備份工作，及防毒
3.配合資訊作業需要，至各單位處理連線相關作業及問題排除
4.擔任各項資訊系統整合與維護、及測試工作
5.負責Fire Wall、IDS及防毒軟體等資安系統管理防止公司機密外洩以及員工不當使用電腦
6.內部網站系統改進與導入",專科、大學,資訊管理相關、資訊工程相關,"['Linux', 'MySQL']","1.3年以上獨立的軟體(專案/產品)規劃與開發經驗或2年以上 前/後端程式開發經驗
2.熟悉1種以上的程式語言(python為佳)
加分條件：
1. 3年以上數據資料採集與處理分析經驗
2. 善於需求探討與開發規劃
3. 數據資料採集與處理分析經驗
4. 數據可視化工具能力(Tableau / Qlikview / PoweBI 等)
5 .ML/DL應用 與資料模型建立經驗
6. 數據分析與應用競賽經驗 (如kaggle等)
7. 雲服務設定、建置或維運開發經驗(GCP / Azure / AWS)"
APP開發設計,思創研新有限公司,新竹縣竹北市,待遇面議,//www.104.com.tw/job/7ncyh?jobsource=jolist_a_relevance,"
您是具有 APP 程式開發熱忱、 並期待能以技術研發為主導的工作環境一展長才嗎?
 
如您具備以下條件、或是自認可接受挑戰，TCRD 思創研新 熱烈的歡迎您 加入我們的團隊！


1. 專案需求之設計及程式開發、程式碼撰寫與除錯、維護
2. 伺服器 API 應用對接、以及良好的 UI/UX 視覺設計概念
3. 基礎英文溝通與團隊合作能力，並具強大抗壓性者

此職務目前設定為新創團隊之種子人員，也歡迎本科系具有熱誠應屆畢業生投擲履歷！
",大學以上,資訊工程相關、資訊管理相關、通信學類,"['Android', 'iOS', 'Java', 'Objective-C', 'SWIFT', 'MySQL', 'HTML', 'JavaScript']",投遞履歷時，請附上足以讓我們多加可以了解 您的相關資料，謝謝
系統專案經理/專案副理/專案主任（台北）,台泥企業團_臺泥資訊股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/75gjm?jobsource=jolist_a_relevance,"1. 負責系統、網路、機房相關設備的管理與維護。
2. Vmware管理及應用。
3. 協助各項專案執行。
4. 公司資訊安全督導與執行。
5. 用戶端軟硬體維護與管理。
6. 主管交辦事項。",大學、碩士,資訊工程相關,"['Microsoft Exchange', 'Vmware', 'DHCP', 'DNS', 'CA']","證照 : MCSE / MCDBA / CCNA / OCA
1. 具Windows Server實際管理經驗。
2. 熟悉Linux OS 、MES  Oracle DB 維護尤佳。
3. 熟悉網路安全系統運作、管理及提供技術性建議。
4. 具Vmware實務管理經驗。
5. 良好溝通能力。"
SQL 工程師,碩誠國際股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/6i40n?jobsource=jolist_a_relevance,"1.熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。 
2.熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種) 
3.具備Stored Procedure實務經驗1年以上尤佳。 
4.可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。 
5.依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。 ",高中、專科、大學,不拘,"['MS SQL', 'MySQL', 'Oracle', 'PL/SQL']","證照 : MCSE / MCDBA / CCNA / OCA
1. 具Windows Server實際管理經驗。
2. 熟悉Linux OS 、MES  Oracle DB 維護尤佳。
3. 熟悉網路安全系統運作、管理及提供技術性建議。
4. 具Vmware實務管理經驗。
5. 良好溝通能力。"
IT工程師,百阜科技股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/6ykhg?jobsource=jolist_a_relevance,"1. 負責公司Linux服務器及應用環境快速部署、調試、遷移、維護、監控
2. 負責分析、優化服務器操作系統，提升系統安全性和應用環境的速度、性能
3. 負責日常服務器的巡檢，負責軟硬體、系統與應用平台管理，包括狀態監控、升級、故障處理及優化等操作
4. 負責系統日誌分析、挖掘問題隱患、配合製作相關專案",專科以上,資訊工程相關,"['Linux', 'TCP/IP']","1. 熟悉Linux系統，能夠安裝、配置、優化、維護及故障處理
2. 熟悉各類常用網絡設備的建設、部署、使用和維護
3. Nginx、ELK、Zabbix使用經驗1年以上
4. 公有雲平台使用經驗1年以上"
資料中心進階液冷系統 業務工程師/業務課長,高力熱處理工業股份有限公司,桃園市中壢區,待遇面議,//www.104.com.tw/job/5km9b?jobsource=jolist_a_relevance,"1．	熟悉銷售產品及公司作業流程
2．	市場訊息的蒐集與分析
3．	客戶銷售方案的策略與執行
4．	定期業績、績效檢討
5．	定期參與國內外展覽場及客戶開發

高力永續 50+ ESG宣言: For Earth, For Us.
高力自1970年創立以來，即以追求創新的熱處理技術，進而製造出世界級的產品為目標，不斷的在技術和品質方面努力提昇，並持續地開發、研究、引進新的熱能技術。 

從 運用能源→ 節省能源 →生產能源，在在都顯示了高力善盡企業環保責任，想為這個地球盡一份心力，與業界共創綠能新世界的決心。 

資料中心伺服器液冷式散熱系統在面對大量資料快速運算，可即時引導過程中產生的龐大熱能，配合高力板式熱交換器進行廢熱回收再運用，可充份節省能源、將能源使用效率提高，降低PUE (Power Usage Effectiveness) ，省電又減碳。
我們歡迎有志投身綠能產業的您，一起來改變世界！
",專科以上,資訊工程相關,"['Excel', 'PowerPoint']","【個人特質】
1．	以數字為基礎，目標導向且重視執行過程。
2．	謙虛且有自信，勇於承擔責任。
3．	自律能力高，態度積極且願意接受挑戰。
4．	個性樂觀且保有願意嘗試的心態(Doable and Possible)。

【語文條件】
1．	英文聽說讀寫佳，可勝任英文書信及文件往來，
        英文簡報會議及展覽會場與來賓解說的溝通能力。
2．	歡迎具備韓文，日文，俄文，歐洲語系或是西語/葡語人才。

【工作經驗】
1．	三年以上企業客戶開發之經驗，具備陌生開發之能力，
        熟悉專案管理，執行力強勇於挑戰的企圖心。
2．	曾經有設立以及管理售後服務中心經驗尤佳
"
