職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
【市政大樓】遊戲前端研發工程師,風采有限公司,台中市西屯區,待遇面議,//www.104.com.tw/job/7jf1b?jobsource=jolist_a_relevance,"1. 客戶端遊戲邏輯及UI開發。 

2. 根據產品需求，獨立完成遊戲模組及元件的設計開發，並編寫準確優質的代碼和自測。 

3. 可獨立作業能力，並與後端部門團隊合作。 

4. 具備優化程式架構之經驗。  
",大學、碩士,不拘,"['HTML', 'JavaScript']","1. 熟悉 JavaScript 指令 

2. 有良好的資料結構和演算法基礎，熟悉物件導向 

3. 熟悉 Cocos Creator、Egret、Layabox等任意HTML5引擎框架 

4. 熟悉HTML5遊戲開發流程 

5. 具備程式優化、校正能力，並有良好的編碼風格和文檔習慣 
"
Front-End Web Developer 前端工程師-TC20058,"Super Micro Computer, Inc._美超微電腦股份有限公司",新北市中和區,待遇面議,//www.104.com.tw/job/70iwg?jobsource=jolist_a_relevance,"Summary:
Supermicro SuperCloud Composer (SCC) Web frontend design and implementation. Working location will be at Chungho(新北市中和) or Taoyuan Bade(桃園八德).

Essential Duties and Responsibilities:
Job included but not limited to:
- Design & develop frontend architecture
- Integrate the backend modules into new services
- Ensure the flexibility of front end architecture
- Ensure the high performance of responsiveness
- Build reusable code and libraries for future use
- Build unit tests and test automation
- Perform code reviews to ensure existing code stay high-quality, fast and flexible
- Participate in idea brainstorming and contribute ideas to products",大學、碩士,不拘,"['HTML', 'JavaScript', 'jQuery']","- Bachelor's degree in Computer Engineering/Computer Science or related field
- Experience in semantic HTML, CSS and Object-oriented JavaScript, JQuery
- Experience in front-end frameworks such as AngularJS, ReactJS
- Familiar with web template libraries such as Bootstrap or Foundation
- Knowledge of designing and using REST APIs
- Experience in source code management using GIT either via command line or GUI tools
- Experience in Scrum Process"
資深前端工程師,達城大數據科技有限公司,新北市新店區,待遇面議,//www.104.com.tw/job/7j11m?jobsource=jolist_a_relevance,"參與研發公司主要核心項目產品，開發過程團隊以敏捷開發Scrum為開發模式，給予適當工作安排與互相溝通機會，讓每個成員可以不斷自我學習及團隊成長。

【具備知識/技能】：
1.熟悉 HTML / CSS / JavaScript。
2.熟悉 前端框架Vue或React。
3.有串接介接 RESTFul API 經驗。
4.熟悉程式碼版本控制 (ex: Git)。
5.具有RWD、CSS、Socket等經驗。
6.可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。",不拘,不拘,"['Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'ReactJS', 'VueJS', 'Socket']","【滿足以下條件者優先】：
1.開發過交易系統，K線圖、串接Socket經驗。
2.具有區塊鏈金流或錢包相關開發經驗。
3.具有自我學習的能力，邏輯清晰。
4.具備解決問題的能力，及良好團隊合作與溝通。
5.工作配合度佳者。"
研發類－資深前端工程師(CiCS),中強光電股份有限公司,台中市西區,待遇面議,//www.104.com.tw/job/5loj0?jobsource=jolist_a_relevance,"● 開發集團雲平台共用服務管理系統
● 依照集團需求開發相關的操作平台、Dashboard 、Report 等需求
● 開發集團雲平台共用服務管理系統
",不拘,不拘,"['ASP.NET', 'CSS']","我們希望你具備以下專業能力：
1. 具備物件導向程式語言開發概念
2. 熟悉 Javascript ( ES6 ) \ Typescript
3. 熟悉 Angular 架構 \ ReactiveX (RxJS)
4. 熟悉 RESTful API 開發經驗
5. 熟悉 HTML5 , CSS 等 RWD 開發經驗
6. 熟悉 Frontend Framework 相關的管理工具 (Chrome Dev Tools, npm, Yarn, webpack) 開發經驗
7. 需具 Third party API 介接開發經驗
8. 熟 Backend API (ASP.NET Web API) 開發架構設計者佳
 
加分條件(非必備)
● Functional programming (Ramda.js)
● CSS 很厲害
● OAuth/JWT 觀念
● ASP.NET Web API (分層架構、DI)
● Azure 使用與管理經驗
● 能夠證明你對程式熱忱的任何相關連結 (Github, Stack Overflow, Blog, YouTube, etc)
● 極佳管理溝通＆外語能力
 
我們希望你擁有的特質
● 良好的溝通力－清楚表達自己的想法
● 聰明的解決力－妥善並獨立解決大小問題
● 樂於吸收新知－對網路技術和程式設計充滿熱忱
● 無限的創意－擁有源源不絕的點子
● 善於與人相處－你可以在這裡得到許多的好友
 
我們期待你可以
● 主動發現問題並解決問題
● 用最少的時間和成本完成任務
● 用最高標準來審視每個小細節"
《數位科技》資深前端工程師(3D互動/VR沉浸網頁) Senior Frontend developer,王一設計_王一國際展覽室內裝修設計有限公司,台北市松山區,"月薪60,000~100,000元",//www.104.com.tw/job/7fh2y?jobsource=jolist_a_relevance,"我們擁有大量３D VR 網頁獨家開發技術，並且已為各大上市櫃公司、各大公協會完成無數智慧網站、智慧展覽，合作客戶:德商西門子、機械公會TAMI、旺矽科技MPI...等

目前正在深入發展各種數位行銷整合方案。若您喜愛開發設計美感、高度互動的網頁，對於未來即將到來的元宇宙、AR/ VR 網頁技術的應用有信心，歡迎加入我們一起迎向未來。

【工作內容】

1、進行公司AR/VR 及360環景模組、進行互動式網頁、3D動態網頁開發。
2、與UIUX團隊、3D美術團隊、後段工程師共同發展Martech 策略
3、執行使用者後台介面開發
4、各類API串接
5、執行專案QA及維護。
6、定期與工程師團隊研發網頁互動技術。


【相關能力要求】
1. 3 年以上 web 前端開發經驗
2. 熟悉 HTML, CSS
3. 熟悉 JavaScript
4. 熟悉框架Vue or React
6. 有 Typescript 使用經驗
7. 有 Web & Mobile Web開發實務經驗
8. 有整合 API 實務經驗
9. 熟悉 Git 或 CI/CD
10. 對 TCP/IP, HTTP Protocol 有基本認識

【專案實績】
西門子 Virtual Expo 2020、TAKISAWA、Edgecore Online Event、俄羅斯國際機床展覽會、AI國際加值-智慧製造線上媒合會、STILO官網升級《環景360》

https://www.kingone-design.com/works.html?works=42


【您可以享有】
A.績效獎金及全方位的生活福利
B.每年兩次的達標調薪，讓有夢有實力的你得到最實質的回饋
C.年輕活潑的工作夥伴和專業教育訓練，擁有最棒的成長舞台

",專科以上,資訊工程相關、資訊管理相關、藝術商業設計,"['Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'ReactJS', 'VueJS']"," 1. 實務前端工作經驗3年以上尤佳
2. 請附上作品集能讓我們更認識你 "
金融服務-後端工程師,三竹資訊股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/6kza7?jobsource=jolist_a_relevance,"負責建置主力產品金融報價 APP 的資料後端 Server 
以及各種 B2B / B2C 功能站台後端 Server

・主要用 Golang (Gin) & Node.js (Koa.js) 開發
・資料庫 MSSQL / Redis / MongoDB
・10% 前端 (略懂 React.js 佳)
・DAU 40 萬以上
・QPS 2000 以上


",專科以上,資訊工程相關、資訊管理相關、藝術商業設計,"['Linux', 'Go', 'MS SQL', 'RDBMS', 'JavaScript', 'Node.js']","其他 Tech Stack：
・Docker
・Gitlab CI
・ELK / RabbitMQ / GraphQL / gRPC

Better Have：
・具同業經驗者優先
・熟悉證券交易市場規則者佳
・願意接觸一點點前端者佳 (10% 以內)
"
Senior Front-End Developer 資深前端工程師 (台中),微碧愛普科技有限公司,台中市北區,"月薪50,000~60,000元",//www.104.com.tw/job/5rs3z?jobsource=jolist_a_relevance,"【工作內容】
1. 與UIUX設計師合作完成專案網站建置
2. 負責前端程式開發撰寫 (非單純切版前端工程師)
3. 與後端工程師協作開發點餐平台前端界面
4. 與後端工程師共同規劃實作雲端服務
5. 提供系統架構設計建議

【必備技能】
1. 需具備三-四年以上全職前端程式開發經驗（非切版職務）
2. 擅長使用Vue. js尤佳（或使用React、Angular等框架）
3. 熟悉 HTML、CSS、JavaScript
4. 曾參與網站專案開發流程
5. 具備後端 API 串接經驗
6. 具備Git版控應用經驗
7. 其它前端Library使用經驗

【加分技能】
1. 會使用Webpack、Brunch、Gulp等工具
2. 熟悉 native JavaScript
3. 具備UIUX基本概念或具備執行專案經驗為佳

世界就像一顆不停轉動的球體，當它不停前進、當科技不停革新，你是否也想成為其中一員？如果你想用自己的力量幫助餐飲業打拼的人們，同時喜歡在非傳統體制大家庭一起工作，覺得台中是你心目中舒適宜居的城市，歡迎你加入微碧！ 
",大學以上,資訊工程相關、資訊管理相關、工業工程相關,"['Git', 'Java', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'ReactJS', 'AngularJS', 'VueJS', 'Angular']","其他 Tech Stack：
・Docker
・Gitlab CI
・ELK / RabbitMQ / GraphQL / gRPC

Better Have：
・具同業經驗者優先
・熟悉證券交易市場規則者佳
・願意接觸一點點前端者佳 (10% 以內)
"
資深遊戲軟體工程師（前端）,酷樂石軟體股份有限公司,台北市大安區,"月薪55,000元以上",//www.104.com.tw/job/7kun7?jobsource=jolist_a_relevance,"主要工作內容
1.使用Unity開發手機遊戲客戶端程式。
2. 熟悉遊戲細節開發功能。
3. 善用各種 API 或已有工具加速開發。

加分項目
1. 有App Store / Google Play 上架經驗加分。",不拘,不拘,['Unity3D'],"其他 Tech Stack：
・Docker
・Gitlab CI
・ELK / RabbitMQ / GraphQL / gRPC

Better Have：
・具同業經驗者優先
・熟悉證券交易市場規則者佳
・願意接觸一點點前端者佳 (10% 以內)
"
網站後端工程師 ( Backend Engineer ),甲尚股份有限公司,新北市新店區,待遇面議,//www.104.com.tw/job/61jq0?jobsource=jolist_a_relevance,"負責 Reallusion 全球電子商務平台， 以及各主力產品後端資料庫設計與執行。 你的挑戰不僅與前端工程師合作， 滿足網站營運單位的需求， 最重要的連接產品/ Content 網路服務， 確保各服務的正常運作的關鍵力量。

在 ASP.NET(使用 C#)下, 開發資料庫相關應用與服務, 主要包含:
1. 開發及維護公司內部使用的各種管理系統
2. 開發及維護公司對外營運的相關系統
* 電子商務平台(商品管理前後台系統, 行銷活動機制, 購物車系統, 金流整合等)
* 會員/客戶服務/產品問題追蹤等系統
* 2D/3D動作製作Content 銷售平台前後台系統
3. 開發公司動畫產品相關網路介接API

主要工作內容:
1. 以 Microsoft Visual Studio 為主要開發工具, 並搭配 MSSQL Server 做為資料庫管理系統. 
2. 採用的主要技術包含 ASP.Net Web Form/ASP.NET MVC/ASP.NET API 等.
3. MSSQL 資料表設計, Stored Procedure / Function 撰寫, 處理流程及效能優化.
4. 進行軟體品質改善及控管之相關活動及測試: Code review / Code refactoring 及 API Test / Unit Test / Scenario Test
5. 與前端工程師進行相關系統整合API的設計及討論.

｜工作氛圍｜
我們最引以為傲的除了我們具發展性的軟體產品以外，就是我們以人為本、互相尊重的開放團隊氛圍，在甲尚不會有大公司的層層官僚，不論你的資歷如何，我們非常鼓勵有想法的你，都勇於提出來討論。同事之間年齡也都相近，除了討論公事，公司也時常舉辦各式活動來增進夥伴們之間的感情與身心健康。",不拘,不拘,"['AJAX', 'ASP.NET', 'Visual C#', 'MS SQL']","1. 熟悉如何利用 Microsoft Visual Studio開發ASP.NET相關應用及服務
2. 具備基本 MSSQL 資料庫操作能力
3. 具備良好溝通表達能力及團隊合作精神
4. 具備良好英文技術文件閱讀能力
5. 具以下條件者尤佳
   * 具 ASP.NET 實務開發經驗
   * 具 MSSQL Stored Procedure 撰寫經驗
   * 具 SVN/Git 版本控制使用經驗
   * 熟悉前端整合技術 (JQuery, Bootstrap, AngularJS, NodeJS等)
   * 對本公司產品 iClone 或 Character Creator 或 Cartoon Animator 熟悉者"
資深軟體工程師(前端),艾陽科技股份有限公司,新北市新店區,待遇面議,//www.104.com.tw/job/6azix?jobsource=jolist_a_relevance,"工作內容：
- 設計、開發、維護AI解決方案整合應用軟體(不含AI核心)
- 軟體系統架構設計與模組化功能開發
- 與團隊討論技術可行性及實作方式
- 研究新技術並導入開發專案
- 撰寫設計文件


工作技能：
- 具HTML5開發經驗
- 熟悉Vue.js(2/3)開發
- 具Bootstrap開發經驗
- 具WebSocket開發經驗
- 具物件導向、Design Pattern 開發經驗
- 具版本控管經驗(Git/SVN)
- 具單元測試經驗 

其他：
-有影像軟體開發經驗者佳
-有AI產品整合經驗者佳
-有軟體專案整合經驗者佳",大學以上,不拘,['VueJS'],"*公司預定於七月份搬遷至寶高智慧產業園區
寶高智慧產業園區
地址：新北市新店區寶高路30號五樓"
【採線上面談】UI/UX Designer,新加坡商鈦坦科技股份有限公司台灣分公司,台北市南港區,待遇面議,//www.104.com.tw/job/7n5m9?jobsource=jolist_a_relevance,"【Job Responsibilities】
1.	主動蒐集設計知識，觀察設計趨勢的變化
2.	具備規劃嚴謹研究計畫的能力，能從使用者的角度出發，分析產品現況，提案具有商業價值的產品設計
3.	設計方案類型包含Website, Design Guideline, Banner…等網頁產品
4.	良好的溝通能力，能夠與 Product Owner, Copywriter, Developer 合作開發
5.	樂於嘗試及學習敏捷開發
6.	熟悉使用者介面流程設計，有良好的 UI 及 UX 設計思考觀念
7.	獨立自主作業的能力，樂於團隊合作、願意主動溝通
8.	對HTML5、CSS3、RWD、版本控制有基礎的知識
9.	熟悉網站規劃階段整體概念
10.	細心且能夠有條理、清楚表達想法與需求

【Experience】
1.	具備 2~3 年(含以上)相關工作經驗

【加分項目】
1.	熟悉遊戲產業佳 
2.	有前端框架基本概念與經驗佳
3.	有好的溝通、表達能力佳

【擅長工具】
Adobe Illustrator, Photoshop, Adobe XD/sketch/figma

如果你嚮往我們的工作文化與環境，歡迎來與我們聊聊。
應徵請提供 UI/UX 設計作品，讓我們了解您的設計經驗與思考脈絡，謝謝！

",不拘,不拘,"['Adobe Photoshop', 'Illustrator', 'Sketch', 'Adobe XD']","1.	熟悉遊戲產業佳 
2.	有前端框架基本概念與經驗佳
3.	有好的溝通、表達能力佳"
