職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
數據工程師 Data Engineer,偉康科技股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7fjfp?jobsource=jolist_b_relevance,"▎工作內容
我們是偉康科技數據團隊，專注解決金融領域數據專家，持續精進並發展監理科技產品。
團隊成員有數據專案家、資料科學家、工程師及專案主管，協助客戶解決數據中台、資料湖泊、大數據及資料轉換等議題，支援客戶專案時程完成工作。

你的工作內容包含：
1. 參與公司數據產品規劃，實作產品、產出MVP並符合產品里程碑。
2. 參與數據應用專案實作並確保品質。
3. 協助數據應用專案售前 POC驗證。
4. 協助數據科技產品並進行POC及功能特色驗證。
5. 定期數據文章發佈。

▎團隊核心價值
以智能數據成就客戶，深耕技術，追求挑戰及創新，邀請不斷超越自己的您一同加入

▎Must-have
1. 具一年以上數據專案或產品實作經驗。
2. 具程式實作（Python or Java or  Nodejs or Shell or  SQL）經驗。
3. 具資料串流Kafka產品實務經驗。
4. 具非結構化資料儲存庫Elasticsearch或Neo4j產品實務經驗。
5. 熟悉Git。
6. 主動積極、樂於學習分享新技術，具備自我成長、追求進步的特質。

▎Nice to have
1. 具在雲端運算平台上之開發經驗（GCP/AWS/etc..），對雲端新技術及處理、分析大量資料有濃厚的興趣尤佳。
2. 具Greenplum或Hadoop產品實務經驗尤佳。
3. 具資料倉儲實務經驗尤佳。
4. 具微服務容器化實務經驗尤佳。",碩士以上,不拘,"['Java', 'Python', 'hadoop', 'Node.js', 'Teradata']","歡迎透過WebComm專屬招聘網站投遞
您的履歷會優先被審閱並一定會收到回覆（請勿重複投遞）
https://WebComm.teamdoor.io/s/IE85oWCW"
後端開發工程師Backend Developer【視訊面試】,新加坡商約會吧股份有限公司台灣分公司,台北市松山區,"月薪55,000~120,000元",//www.104.com.tw/job/7g0w3?jobsource=jolist_b_relevance,"**此職缺為Paktor App 工程師 **

Paktor 是一種可以利用網路交友、約會的軟體，APP上的用戶若互相有好感，則可以讓彼此單獨或作為一個小組聊天。 Paktor 成立於新加坡，於 2013 年 6 月推出，截至 2015 年的滑動次數已超過 50 億次。“Paktor”一詞源自粵語中的“約會”（漢字拖拍）。


【工作描述】

- 與產品、設計團隊合作，開發高效且可延展的後端功能。
- 持續優化與維護後端服務架構。
- 效能與安全性測試。

【職位需求】

- 三年以上軟體開發經驗。
- 熟悉 Java / Spring / Docker。
- 熟悉 MySQL。
- 需要與外國工程師溝通
-英語口說和書面溝通技巧


【加分項目】

-熟悉 AWS 雲端服務。
-CI/CD 經驗。
-Micro Service 經驗。
",大學以上,不拘,"['Android', 'Java', 'SWIFT', 'Kotlin', 'HTML', 'JavaScript', 'jQuery']",會使用 Amazon Web Services
【研發中心】網頁全端軟體工程師(台北內湖),網銀國際股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7cdfl?jobsource=jolist_b_relevance,"Full Stack Web Software Engineer

【工作職責】
● 研發跨平台(PC、iOS和Android)網頁應用軟體。
● 負責網頁前端與後端的程式開發工作。
● 根據產品應用或營運服務需求，進行程式設計框架及技術方案設計和實現。
● 結合技術和產品設計持續對前端使用體驗及前/後端運行效能進行優化。
● 網站架設與維護。
●工作內容包括但不限於技術設計、軟體開發、測試和各類協作。

【職務條件】
● 學歷條件：
-大學以上資訊、電機、電子、機械、物理、應數等理工相關科系畢業。
● 經歷要求：
-無經驗可。
● 職能要求：
-前端精通JavaScript或TypeScript程式語言。
-後端精通C#或PHP程式語言。
-精通HTML5、CSS3、jQuery、Ajax、Vue、React等前端技術與框架。
-熟悉.Net Core或Laravel等後端開發框架。
-熟悉C/C++、Java或Python等程式語言為佳。
-熟悉Web Assembly開發與應用為佳。
-熟悉RWD響應式網頁設計。
-熟悉MVC框架。
-對技術特定領域(例如3D Graphics、Computer Vision、SLAM、Deep Learning AI、Video/Audio Streaming、Video/Audio Codec、Motion Recognition、Data Mining、Blockchain、VR/AR等)有深入研究者優先。
-熟悉SQL與NoSQL資料庫系統與應用。
-熟悉TCP/IP、UDP、WebSocket或HTTP等通訊協定的使用。
-熟悉IIS、Apache或Nginx等網站伺服器架設與維運為佳。
-具備高承載Web服務開發經驗為佳。
-具備RESTful API設計與使用經驗為佳。
-具備AWS或GCP雲端服務使用與維運經驗為佳。
-具備英文讀寫能力，可閱讀英文技術論文及報告。
● 其他要求
-對技術領域有持續的追求與熱情。
-溝通能力。
-團隊合作意識。
-追求卓越的工作態度。
-責任心。

☆欲應徵者請投遞履歷後等待書面初審合格後之面試通知。
初審未通過者，恕不另行通知。",大學、碩士,數學及電算機科學學科類、資訊工程相關、電機電子工程相關,[], 
Windows軟體工程師,皓博科技股份有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/73o8f?jobsource=jolist_b_relevance,"負責Windows平臺的軟體設計及開發
1. 根據所擬定的項目計劃按時完成編碼和調試工作
2. 軟體升級與維護, 並配合測試和Bug修正
3. 系統文檔的撰寫和維護。

條件:
1. 本科及以上學歷，計算機相關專業。
2.熟悉C#框架各方面的技術，理解掌握MVC/MVVM模式並有相關項目經驗
3. 熟悉Windows Driver開發
4. 熟悉軟體工程原理，面向對象程序設計、多線程編程，socket網絡編程
5. 熟悉數據庫設計和相關編程
6. 熟悉Windows系統機製，有C++和C#開發經驗者優先考慮。
7. 具備獨立開發能力、有框架設計能力以及調試能力。
8. 有團隊溝通與合作能力。具備英文讀寫能力，能進行英文文檔閱讀和英文郵件溝通
9. 深入理解I/O、進程、線程、內存管理、信號量、鎖、消息隊列、TCP/IP協議、擅長性能和內存優化。",專科以上,資訊工程相關、電機電子工程相關,"['C', 'C#', 'C++', 'MFC', 'Visual C#', 'Visual C++', 'Visual Studio', 'Visual Studio .net', 'WinForm', 'MS SQL', 'MySQL']", 
全端開發工程師 Full-Stack Engineer (.Net) [RD],酷遊天股份有限公司,台北市內湖區,"年薪600,000~1,050,000元",//www.104.com.tw/job/776tx?jobsource=jolist_b_relevance,"KKday 的願景是讓每個人能夠隨心所欲地踏上旅程，足跡踏遍全世界。
即使疫情使跨國旅遊變得不可能，KKday 仍透過深化國內旅遊突破營收的上限，也成功獲得投資人的認可，於疫情最嚴重時募得 C 輪 7500 萬美金。

[ 工作內容 ]
1. 負責軟體程式撰寫。
2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3. 進行軟體之測試與修改。
4. 維護既有系統正常運營。
5 .主管交辨事宜等。

[ 必備條件 ] 
1. 須具備ASP.NET C# MVC 與 Web API 兩年以上開發經驗。  
2. 了解 HTML5、JavaScript 及 jQuery(尤佳)，AJAX應用，基礎CSS應用。
3. 具備 RWD 與 Bootstrap 開發經驗。
4. 熟悉 PostgreSQL 資料庫。
5. 對開發技術保持熱忱與新知求知欲。
6. 積極主動、樂觀、能溝通及習慣團隊合作。",大學以上,不拘,['ASP.NET'], 
資料工程師,中國信託資融股份有限公司,台北市南港區,待遇面議,//www.104.com.tw/job/7apar?jobsource=jolist_b_relevance,"1.於雲端建立數據分析研發環境，包括數據架構(data model)規劃
2.負責自AP/徵審/核心系統等來源系統之數據導入分析環境
3.負責分析環境ETL開發、維運、異常資訊分析、權限管理、數據遮罩
",碩士,統計學相關、資訊工程相關、工業工程相關,"['Python', 'PL/SQL']"," 1.需具備數據工程、雲端環境建置、DW管理相關經驗共5年以上
2.熟悉SQL的使用與概念
3.主動性高，能適應變化快速的技術與環境，熱衷自我學習、探索與分享的態度
4.有系統架構經驗，Backend開發經驗，或HODOOP相關經驗尤佳 "
QA自動化測試工程師,翰霖科技資訊股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7l2kv?jobsource=jolist_b_relevance,"（一）QA自動化工程師主要工作範疇：

1. 依據產品需求與規格及功能設計文件撰寫測試計劃、測試案例及測試報告。
2. 檢閱開發計劃，並與設計、開發人員商討，以開發新產品測試標準程序 。
3. 執行功能測試(function test)、軟體整合測試(integration test)、用戶體驗測試(UI/UX test)、問題追蹤處理(Bug tracking) 。
4. 建立測試環境及規劃測試工作 。
5. 分析與綜整測試執行結果數據，撰寫測試報告(Test Report)。 

（二）期望QA自動化工程師的人格特質：

1.人際溝通能力：能清楚且有效率地與開發團隊和描述測試中遇到的各種問題 。
2. 高度團隊意識：願意以團隊目標為優先，同時也尊重團隊中有不同的意見 。
3. 邏輯思辨能力：思維縝密，能夠快速分析每個執行方案的優、缺點、可行的替代方案。
4. 自主學習能力：積極主動學習相關產業的domain know-how及工作上所需技能。
5. 細心、抗壓性高，且能夠接受重複性高的測試工作。",大學,不拘,[],"1.資訊工程相關學系畢業佳。
2.研究與開發自動化工具、撰寫自動化測試腳本、設計與執行自動化測試，改善自動化測試流程。
3. 熟悉或使用過其一Pytest、Selenium、Appium或其他自動化測試工具。
4.有CICD部署經驗佳。
5.有與GCP、Azure或其他雲服務串接測試經驗佳。
"
PHP 資深工程師,驓勤爵也國際有限公司,台中市西區,"月薪50,000~80,000元",//www.104.com.tw/job/7m59d?jobsource=jolist_b_relevance,"為公司獨立運作IT部門，負責代工軟體相關業務
公司崇尚自律學習，採半自主性的彈性管理
業務多半以合作夥伴需求為主，資安方面非常重視

由於我們是以代工為主，故在產品開發上會面臨各種不同的需求，
在技術層面上，需要能以解決問題為出發的心態，主動學習新技術
所以團隊合做精神不可或缺，但公司決策必須要擺第一


主要工作內容：
1. Php7以上搭配laravel MVC框架開發ERP系統
2. 使用React前後分離進行CRM系統開發
3. 使用RabbitMQ處理資料緩衝
4. 使用Redis操作需高速讀取的資料
5. 維護現有的內部系統				
6. OLTP及OLAP的規劃及操作
7. RestfulAPI串接


若您對開發有熱程且有自我想法
若您也想成為全端技術人員
若您也想從工程師轉變管理階層
甚至想成為一位經營者
只要您願意主動自我提升，公司就有相對資源輔佐您
若有朝一日想轉換跑道，公司也有非常豐富的其它管道資源",專科以上,不拘,"['Git', 'PHP', 'MySQL', 'HTML', 'JavaScript', 'jQuery']","1. 良好的團隊溝通及合作能力 (對Scrum 開發模式有興趣)
2. Clean Code Concept
3. 熟悉Laravel MVC框架
4. Git版本控制
5. 熟悉或願意學習ReactJS"
前端工程師,台灣幣蜂數位有限公司,台北市內湖區,"月薪50,000~65,000元",//www.104.com.tw/job/7npli?jobsource=jolist_b_relevance,"1.使用Javascript、jQuery、HTML、CSS、Vue設計網頁內容
2.跨平台裝置響應式(RWD)網站開發與維護
3.依需求轉化成功能，和美術討論規劃網頁樣式
4.與後端工程師合作，設計前端界面並串接 API
5.優化前端用戶體驗與頁面回應速度，保持良好的相容性
6.有聊天室開發經驗優先考慮

1. 版面規劃、套版、特效互動設計， 
2. 與UI/UX Designers及後端工程師協作開發Web系統介面 
3. 與後端工程師所開發的api進行ajax串接 
 

必備技能： 
- 熟悉HTML5 / CSS / JS / Ajax 
- 具備RWD (Responsive-Web-Design)、Mobile 網站開發能力 
- 具備瀏覽器相容性版面調整經驗（IE、FireFox、Chrome、Safari） 
- 熟悉 Git 版本控制 

加分條件： 
- 對學習新技術具有熱情 
- 優化前端體驗和頁面反應速度 
- 熟悉 ES5.6 / JSX / Bootstrap 
- 熟悉 MVC 架構 
- 熟悉 webpack module loader 
- 熟悉前端框架 Angular / Vue / React 其一 
- 熟悉 web socket ",專科,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']","1.熟悉 Html, CSS, JavaScript, Vue
2.熟悉 HTTP 相關知識
3.能使用Git
4.請附作品集

加分項目
1.了解Node.js, PHP"
網站前端工程師,夢幻互娛國際有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/7lyhy?jobsource=jolist_b_relevance,"1. 網站前端架構及開發作業，配合執行PM、設計執行相關需求。
2. 必須熟悉Javascript、jQuery、HTML、CSS。
3. 熟悉API串接，能配合後端工程師進行API架構規劃。


以下是我們的相關資訊，歡迎參閱唷！
官網：https://www.degames.com.tw
FB：https://www.facebook.com/DreamDEgames
IG：https://www.instagram.com/degames.global

若您對我們的工作機會有興趣，或想了解更多，
不要猶豫，直接投起來：）",大學,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']","其他條件 ：
1. 熟悉至少一種主流的前端框架，如Vue、React、Angular，並有實際站台執行建構經驗。
2. 對於資料庫有一定程度應用及了解，如MongoDB、Redis、Mysql(MariaDB)
3. 熟悉webpack、gulp、npm、yarn尤佳。
4. 對於HTTP等協議有研究，並了解瀏覽器原理，熟悉TCP等協定尤佳。
5. 具有良好的溝通能力、文件編寫能力、重視團隊合作、有鑽研精神、對技術充滿熱情。
6. 具有影音平台開發經驗尤佳。
"
全端網頁工程師,昀至資訊股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/6x7kf?jobsource=jolist_b_relevance,"工作內容:
1. 軟體前端使用介面系統之需求分析
2. 使用介面視覺與介面設計
3. 網頁程式撰寫

經歷要求:
• 軟體使用介面前後台設計
• RWD 網頁設計
• 協助提案設計、切版、出圖
• 熟悉 Bootstrap, JavaScript, CSS3, HTML5, JQuery
• 熟悉各種平台瀏覽器
• 熟悉 PHP 與 MySQL 後端網頁程式開發",專科以上,不拘,"['Github', 'PHP', 'MySQL', 'JavaScript', 'jQuery', 'CSS']","其他條件 ：
1. 熟悉至少一種主流的前端框架，如Vue、React、Angular，並有實際站台執行建構經驗。
2. 對於資料庫有一定程度應用及了解，如MongoDB、Redis、Mysql(MariaDB)
3. 熟悉webpack、gulp、npm、yarn尤佳。
4. 對於HTTP等協議有研究，並了解瀏覽器原理，熟悉TCP等協定尤佳。
5. 具有良好的溝通能力、文件編寫能力、重視團隊合作、有鑽研精神、對技術充滿熱情。
6. 具有影音平台開發經驗尤佳。
"
前端工程師,醫守科技股份有限公司,台北市松山區,"月薪50,000~100,000元",//www.104.com.tw/job/77gh2?jobsource=jolist_b_relevance,"1.具備 NodeJS、Typescript、Express、Mongoose 開發經驗 
2.具備 MySQL、PostgreSQL相關經驗 
3.具備 Vue、Nuxtjs相關經驗
4.具備與後端服務與 RESTful API 整合經驗 
5.本職缺請先提供作品, 現場需要上機考",專科以上,不拘,"['PostgreSQL', 'JavaScript', 'Node.js', 'VueJS']","●專業要求：
1.熟悉電腦文書工作處理技能。
2.熟悉多種線上會議開展工作：
a.通訊工具: Zoom, Meet, Webex
b.訊息工具: Skype, Line, Wechat, WhatsApp, Messanger
c.群組工具: Team, Slack, GCP

●須具備以下工作經驗：
1.至少三年在醫療保健領域背景工作經驗。
2.敢於面對人群，能在陌生人面前做簡報，不卻生，個性開朗

●其他專業需要：
1.能與工程師團隊合作。
2.積極主動，能夠與團隊溝通合作。
3.可接受台灣各縣市出差（差旅費可以報銷）
4.其它條件：團隊分佈於台北、美東、美西，部分情況可能涉及時差溝通，但會避免在台北時間晚上10點後進行視訊及語音會議。
"
